type,title,description,source,uniqueLink,rank,scrapeId,timestamp
Entertainment,Joel McHale,Joel McHale On Moving to Netflix After ‘The Soup’ and Being Asked…,variety.com,https://www.facebook.com/topic/Joel-McHale/108160135872697?source=whfrt&position=5010&trqid=6524135694808053322&impressionguid=0iqL2Rp3WI3PIsXZZ,10,9,Sun Feb 18 23:38:40 2018
Top Trends,NBA All-Star Weekend,"Best moments before, during and after the All-Star Game",espn.com,https://www.facebook.com/topic/NBA-All-Star-Weekend/106651859375618?source=whfrt&position=1&trqid=6524136974731861281&impressionguid=0zh0TE0hrjkFBXYqV,1,10,Sun Feb 18 23:43:34 2018
Top Trends,University of Warwick,"New test can detect autism in children, scientists say",theguardian.com,https://www.facebook.com/topic/University-of-Warwick/107409362622135?source=whfrt&position=2&trqid=6524136974731861281&impressionguid=0zh0TE0hrjkFBXYqV,2,10,Sun Feb 18 23:43:34 2018
Top Trends,"Parkland, Florida",Accused Florida shooter was 'a monster living under our roof',indystar.com,https://www.facebook.com/topic/Parkland-Florida/115228851825532?source=whfrt&position=3&trqid=6524136974731861281&impressionguid=0zh0TE0hrjkFBXYqV,3,10,Sun Feb 18 23:43:34 2018
Politics,Marco Rubio,"Democrats, Rubio want 'red flags' to enable gun seizures",msn.com,https://www.facebook.com/topic/Marco-Rubio/105988062765295?source=whfrt&position=1001&trqid=6524136978984189625&impressionguid=03h8flIX56PNYip7U,1,10,Sun Feb 18 23:43:35 2018
Politics,Stoneman Douglas High School Shooting,Florida students to march on Washington in call for gun reform,msn.com,https://www.facebook.com/topic/Stoneman-Douglas-High-School-Shooting/112670872080304?source=whfrt&position=1002&trqid=6524136978984189625&impressionguid=03h8flIX56PNYip7U,2,10,Sun Feb 18 23:43:35 2018
Politics,John Kasich,Pro-gun section scrubbed from Gov. John Kasich's website,cleveland.com,https://www.facebook.com/topic/John-Kasich/105584962809474?source=whfrt&position=1003&trqid=6524136978984189625&impressionguid=03h8flIX56PNYip7U,3,10,Sun Feb 18 23:43:35 2018
Politics,Rick Gates,Gates agrees to testify against Manafort in Mueller probe: report,thehill.com,https://www.facebook.com/topic/Rick-Gates/103377626382267?source=whfrt&position=1004&trqid=6524136978984189625&impressionguid=03h8flIX56PNYip7U,4,10,Sun Feb 18 23:43:35 2018
Politics,Mateusz Morawiecki,Polish PM rebuked for Holocaust remark,msn.com,https://www.facebook.com/topic/Mateusz-Morawiecki/108447882512680?source=whfrt&position=1005&trqid=6524136978984189625&impressionguid=03h8flIX56PNYip7U,5,10,Sun Feb 18 23:43:35 2018
Politics,Justin Trudeau,Canadian PM Justin Trudeau visits Indian wildlife sanctuary with family,msn.com,https://www.facebook.com/topic/Justin-Trudeau/109346942417207?source=whfrt&position=1006&trqid=6524136978984189625&impressionguid=03h8flIX56PNYip7U,6,10,Sun Feb 18 23:43:35 2018
Politics,"Butler County, Ohio","Ohio sheriff: I will offer free conceal, carry class to teachers",ajc.com,https://www.facebook.com/topic/Butler-County-Ohio/135055686526430?source=whfrt&position=1007&trqid=6524136978984189625&impressionguid=03h8flIX56PNYip7U,7,10,Sun Feb 18 23:43:35 2018
Politics,Benjamin Netanyahu,Netanyahu blasts media 'witch hunt' as police announce new investigation,cnn.com,https://www.facebook.com/topic/Benjamin-Netanyahu/113945371948914?source=whfrt&position=1008&trqid=6524136978984189625&impressionguid=03h8flIX56PNYip7U,8,10,Sun Feb 18 23:43:35 2018
Politics,Viktor Orbán,Orbán claims Hungary is last bastion against 'Islamisation' of…,theguardian.com,https://www.facebook.com/topic/Viktor-Orb%C3%A1n/106502519386806?source=whfrt&position=1009&trqid=6524136978984189625&impressionguid=03h8flIX56PNYip7U,9,10,Sun Feb 18 23:43:35 2018
Politics,Theresa May,May: Student fees among 'world's most expensive',bbc.com,https://www.facebook.com/topic/Theresa-May/208753075801549?source=whfrt&position=1010&trqid=6524136978984189625&impressionguid=03h8flIX56PNYip7U,10,10,Sun Feb 18 23:43:35 2018
Science and Technology,University of Warwick,"New test can detect autism in children, scientists say",theguardian.com,https://www.facebook.com/topic/University-of-Warwick/107409362622135?source=whfrt&position=3001&trqid=6524136983311568601&impressionguid=0X3F6G7QNlsxV1w7k,1,10,Sun Feb 18 23:43:36 2018
Science and Technology,SpaceX,SpaceX delays its satellite internet launch to February 21st,engadget.com,https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=3002&trqid=6524136983311568601&impressionguid=0X3F6G7QNlsxV1w7k,2,10,Sun Feb 18 23:43:36 2018
Science and Technology,San Francisco Bay Area,Weather Alert: Freeze warning for Bay Area,kron4.com,https://www.facebook.com/topic/San-Francisco-Bay-Area/106202606077064?source=whfrt&position=3003&trqid=6524136983311568601&impressionguid=0X3F6G7QNlsxV1w7k,3,10,Sun Feb 18 23:43:36 2018
Science and Technology,"Negev, Israel",Israeli scientists complete mock Mars mission in Negev desert,reuters.com,https://www.facebook.com/topic/Negev-Israel/105548569480059?source=whfrt&position=3004&trqid=6524136983311568601&impressionguid=0X3F6G7QNlsxV1w7k,4,10,Sun Feb 18 23:43:36 2018
Science and Technology,Juan Mata,FA Cup: Hawkeye apologises over wrong VAR image for Juan Mata 'goal',bbc.com,https://www.facebook.com/topic/Juan-Mata/1177503242365197?source=whfrt&position=3005&trqid=6524136983311568601&impressionguid=0X3F6G7QNlsxV1w7k,5,10,Sun Feb 18 23:43:36 2018
Science and Technology,Joel McHale,Joel McHale On Moving to Netflix After ‘The Soup’ and Being Asked…,variety.com,https://www.facebook.com/topic/Joel-McHale/108160135872697?source=whfrt&position=3006&trqid=6524136983311568601&impressionguid=0X3F6G7QNlsxV1w7k,6,10,Sun Feb 18 23:43:36 2018
Science and Technology,Daimler AG,Software may have helped Daimler pass U.S. emissions tests: report,reuters.com,https://www.facebook.com/topic/Daimler-AG/135516579812057?source=whfrt&position=3007&trqid=6524136983311568601&impressionguid=0X3F6G7QNlsxV1w7k,7,10,Sun Feb 18 23:43:36 2018
Science and Technology,University of Bergen,Exposure to cleaning products can affect lung health in…,ph.news.yahoo.com,https://www.facebook.com/topic/University-of-Bergen/109707592388639?source=whfrt&position=3008&trqid=6524136983311568601&impressionguid=0X3F6G7QNlsxV1w7k,8,10,Sun Feb 18 23:43:36 2018
Science and Technology,University of Tokyo,Electronic skin can display a heartbeat on your hand,engadget.com,https://www.facebook.com/topic/University-of-Tokyo/111635605519869?source=whfrt&position=3009&trqid=6524136983311568601&impressionguid=0X3F6G7QNlsxV1w7k,9,10,Sun Feb 18 23:43:36 2018
Sports,NBA All-Star Weekend,"Best moments before, during and after the All-Star Game",espn.com,https://www.facebook.com/topic/NBA-All-Star-Weekend/106651859375618?source=whfrt&position=4001&trqid=6524136983106509115&impressionguid=0WeFygpNqLFQWPwT0,1,10,Sun Feb 18 23:43:38 2018
Sports,Fergie,Fergie's national anthem at NBA All-Star Game draws laughs,foxnews.com,https://www.facebook.com/topic/Fergie/112777845400857?source=whfrt&position=4002&trqid=6524136983106509115&impressionguid=0WeFygpNqLFQWPwT0,2,10,Sun Feb 18 23:43:38 2018
Sports,LeBron James,"LeBron James, Refusing To ‘Shut Up And Dribble,’ Wears…",huffingtonpost.com,https://www.facebook.com/topic/LeBron-James/151843698163432?source=whfrt&position=4003&trqid=6524136983106509115&impressionguid=0WeFygpNqLFQWPwT0,3,10,Sun Feb 18 23:43:38 2018
Sports,Daytona 500,Daytona 500 starting lineup,sbnation.com,https://www.facebook.com/topic/Daytona-500/106231196074269?source=whfrt&position=4004&trqid=6524136983106509115&impressionguid=0WeFygpNqLFQWPwT0,4,10,Sun Feb 18 23:43:38 2018
Sports,Tessa Virtue,"Olympics blog: Canada's Virtue, Moir break own ice dance record",msn.com,https://www.facebook.com/topic/Tessa-Virtue/104065026297105?source=whfrt&position=4005&trqid=6524136983106509115&impressionguid=0WeFygpNqLFQWPwT0,5,10,Sun Feb 18 23:43:38 2018
Sports,Anthony Davis,Anthony Davis wears DeMarcus Cousins' jersey to begin 2018 All-Star…,nola.com,https://www.facebook.com/topic/Anthony-Davis/237743749577003?source=whfrt&position=4006&trqid=6524136983106509115&impressionguid=0WeFygpNqLFQWPwT0,6,10,Sun Feb 18 23:43:38 2018
Sports,Steve Davies,Rochdale 2 Tottenham 2: Davies denies Kane in FA Cup classic,msn.com,https://www.facebook.com/topic/Steve-Davies/108023932551149?source=whfrt&position=4007&trqid=6524136983106509115&impressionguid=0WeFygpNqLFQWPwT0,7,10,Sun Feb 18 23:43:38 2018
Sports,Devante Smith-Pelly,Chicago fans ejected after heckling Capitals' Devante…,sportingnews.com,https://www.facebook.com/topic/Devante-Smith-Pelly/222823074442892?source=whfrt&position=4008&trqid=6524136983106509115&impressionguid=0WeFygpNqLFQWPwT0,8,10,Sun Feb 18 23:43:38 2018
Sports,Real Betis vs. Real Madrid,Real Betis 3-5 Real Madrid: La Liga – as it happened,theguardian.com,https://www.facebook.com/topic/Real-Betis-vs-Real-Madrid/109349252416528?source=whfrt&position=4009&trqid=6524136983106509115&impressionguid=0WeFygpNqLFQWPwT0,9,10,Sun Feb 18 23:43:38 2018
Sports,Alexander Krushelnitskiy,Report: Russian curling medalist at Games suspected of doping,msn.com,https://www.facebook.com/topic/Alexander-Krushelnitskiy/115040395176915?source=whfrt&position=4010&trqid=6524136983106509115&impressionguid=0WeFygpNqLFQWPwT0,10,10,Sun Feb 18 23:43:38 2018
Entertainment,Fergie,Fergie's national anthem at NBA All-Star Game draws laughs,foxnews.com,https://www.facebook.com/topic/Fergie/112777845400857?source=whfrt&position=5001&trqid=6524136983344688168&impressionguid=0dDzfOkCzK6JFiChb,1,10,Sun Feb 18 23:43:39 2018
Entertainment,BAFTA Film Awards,BAFTAs 2018: Jennifer Lawrence and Angelina Jolie lead…,yahoo.com,https://www.facebook.com/topic/BAFTA-Film-Awards/108395679184728?source=whfrt&position=5002&trqid=6524136983344688168&impressionguid=0dDzfOkCzK6JFiChb,2,10,Sun Feb 18 23:43:39 2018
Entertainment,Black Panther,'Black Panther' Opens With Huge Box Office Numbers,huffingtonpost.com,https://www.facebook.com/topic/Black-Panther/137025309650379?source=whfrt&position=5003&trqid=6524136983344688168&impressionguid=0dDzfOkCzK6JFiChb,3,10,Sun Feb 18 23:43:39 2018
Entertainment,Fifty Shades Freed,'Black Panther' screening accidentally plays 'Fifty Shades Freed'…,foxnews.com,https://www.facebook.com/topic/Fifty-Shades-Freed/995627867185045?source=whfrt&position=5004&trqid=6524136983344688168&impressionguid=0dDzfOkCzK6JFiChb,4,10,Sun Feb 18 23:43:39 2018
Entertainment,Sylvester Stallone,Sylvester Stallone Reveals Official Poster for ‘Creed 2’,complex.com,https://www.facebook.com/topic/Sylvester-Stallone/105576262809575?source=whfrt&position=5005&trqid=6524136983344688168&impressionguid=0dDzfOkCzK6JFiChb,5,10,Sun Feb 18 23:43:39 2018
Entertainment,Gibson,"Gibson, Iconic Guitar Company, Said to Be Nearing Bankruptcy",variety.com,https://www.facebook.com/topic/Gibson/137770899578005?source=whfrt&position=5006&trqid=6524136983344688168&impressionguid=0dDzfOkCzK6JFiChb,6,10,Sun Feb 18 23:43:39 2018
Entertainment,Mattel,Mattel Unveils Tomb Raider Barbie Doll,gameinformer.com,https://www.facebook.com/topic/Mattel/113279032019446?source=whfrt&position=5007&trqid=6524136983344688168&impressionguid=0dDzfOkCzK6JFiChb,7,10,Sun Feb 18 23:43:39 2018
Entertainment,Stanley Nelson Jr.,"""Tell Them We Are Rising"": An education in resilience",salon.com,https://www.facebook.com/topic/Stanley-Nelson-Jr/111740148838222?source=whfrt&position=5008&trqid=6524136983344688168&impressionguid=0dDzfOkCzK6JFiChb,8,10,Sun Feb 18 23:43:39 2018
Entertainment,Emma Watson,Emma Watson makes million pound donation to new fund,irishexaminer.com,https://www.facebook.com/topic/Emma-Watson/111653195517462?source=whfrt&position=5009&trqid=6524136983344688168&impressionguid=0dDzfOkCzK6JFiChb,9,10,Sun Feb 18 23:43:39 2018
Entertainment,Joel McHale,Joel McHale On Moving to Netflix After ‘The Soup’ and Being Asked…,variety.com,https://www.facebook.com/topic/Joel-McHale/108160135872697?source=whfrt&position=5010&trqid=6524136983344688168&impressionguid=0dDzfOkCzK6JFiChb,10,10,Sun Feb 18 23:43:39 2018
Top Trends,NBA All-Star Weekend,"Best moments before, during and after the All-Star Game",espn.com,https://www.facebook.com/topic/NBA-All-Star-Weekend/106651859375618?source=whfrt&position=1&trqid=6524138263235968959&impressionguid=08AxfxUycfzM1tNa8,1,11,Sun Feb 18 23:48:35 2018
Top Trends,University of Warwick,"New test can detect autism in children, scientists say",theguardian.com,https://www.facebook.com/topic/University-of-Warwick/107409362622135?source=whfrt&position=2&trqid=6524138263235968959&impressionguid=08AxfxUycfzM1tNa8,2,11,Sun Feb 18 23:48:35 2018
Top Trends,"Parkland, Florida",Accused Florida shooter was 'a monster living under our roof',indystar.com,https://www.facebook.com/topic/Parkland-Florida/115228851825532?source=whfrt&position=3&trqid=6524138263235968959&impressionguid=08AxfxUycfzM1tNa8,3,11,Sun Feb 18 23:48:35 2018
Top Trends,Marco Rubio,"Democrats, Rubio want 'red flags' to enable gun seizures",msn.com,https://www.facebook.com/topic/Marco-Rubio/105988062765295?source=whrt&position=4&trqid=6524138275997916076&impressionguid=08AxfxUycfzM1tNa8,4,11,Sun Feb 18 23:48:35 2018
Top Trends,Stoneman Douglas High School Shooting,Florida students to march on Washington in call for gun reform,msn.com,https://www.facebook.com/topic/Stoneman-Douglas-High-School-Shooting/112670872080304?source=whrt&position=5&trqid=6524138275997916076&impressionguid=08AxfxUycfzM1tNa8,5,11,Sun Feb 18 23:48:35 2018
Top Trends,John Kasich,Pro-gun section scrubbed from Gov. John Kasich's website,cleveland.com,https://www.facebook.com/topic/John-Kasich/105584962809474?source=whrt&position=6&trqid=6524138275997916076&impressionguid=08AxfxUycfzM1tNa8,6,11,Sun Feb 18 23:48:35 2018
Top Trends,Rick Gates,Gates agrees to testify against Manafort in Mueller probe: report,thehill.com,https://www.facebook.com/topic/Rick-Gates/103377626382267?source=whrt&position=7&trqid=6524138275997916076&impressionguid=08AxfxUycfzM1tNa8,7,11,Sun Feb 18 23:48:35 2018
Top Trends,Carnival Legend,23 passengers removed from cruise ship after brawls,cnn.com,https://www.facebook.com/topic/Carnival-Legend/141920532496424?source=whrt&position=8&trqid=6524138275997916076&impressionguid=08AxfxUycfzM1tNa8,8,11,Sun Feb 18 23:48:35 2018
Top Trends,Mateusz Morawiecki,Polish PM rebuked for Holocaust remark,msn.com,https://www.facebook.com/topic/Mateusz-Morawiecki/108447882512680?source=whrt&position=9&trqid=6524138275997916076&impressionguid=08AxfxUycfzM1tNa8,9,11,Sun Feb 18 23:48:35 2018
Top Trends,SpaceX,SpaceX delays its satellite internet launch to February 21st,engadget.com,https://www.facebook.com/topic/SpaceX/105652159469464?source=whrt&position=10&trqid=6524138275997916076&impressionguid=08AxfxUycfzM1tNa8,10,11,Sun Feb 18 23:48:35 2018
Politics,Marco Rubio,"Democrats, Rubio want 'red flags' to enable gun seizures",msn.com,https://www.facebook.com/topic/Marco-Rubio/105988062765295?source=whfrt&position=1001&trqid=6524138271655285773&impressionguid=06Yqjg55Vj10IKQA1,1,11,Sun Feb 18 23:48:37 2018
Politics,Stoneman Douglas High School Shooting,Florida students to march on Washington in call for gun reform,msn.com,https://www.facebook.com/topic/Stoneman-Douglas-High-School-Shooting/112670872080304?source=whfrt&position=1002&trqid=6524138271655285773&impressionguid=06Yqjg55Vj10IKQA1,2,11,Sun Feb 18 23:48:37 2018
Politics,John Kasich,Pro-gun section scrubbed from Gov. John Kasich's website,cleveland.com,https://www.facebook.com/topic/John-Kasich/105584962809474?source=whfrt&position=1003&trqid=6524138271655285773&impressionguid=06Yqjg55Vj10IKQA1,3,11,Sun Feb 18 23:48:37 2018
Politics,Rick Gates,Gates agrees to testify against Manafort in Mueller probe: report,thehill.com,https://www.facebook.com/topic/Rick-Gates/103377626382267?source=whfrt&position=1004&trqid=6524138271655285773&impressionguid=06Yqjg55Vj10IKQA1,4,11,Sun Feb 18 23:48:37 2018
Politics,Mateusz Morawiecki,Polish PM rebuked for Holocaust remark,msn.com,https://www.facebook.com/topic/Mateusz-Morawiecki/108447882512680?source=whfrt&position=1005&trqid=6524138271655285773&impressionguid=06Yqjg55Vj10IKQA1,5,11,Sun Feb 18 23:48:37 2018
Politics,Justin Trudeau,Canadian PM Justin Trudeau visits Indian wildlife sanctuary with family,msn.com,https://www.facebook.com/topic/Justin-Trudeau/109346942417207?source=whfrt&position=1006&trqid=6524138271655285773&impressionguid=06Yqjg55Vj10IKQA1,6,11,Sun Feb 18 23:48:37 2018
Politics,"Butler County, Ohio","Ohio sheriff: I will offer free conceal, carry class to teachers",ajc.com,https://www.facebook.com/topic/Butler-County-Ohio/135055686526430?source=whfrt&position=1007&trqid=6524138271655285773&impressionguid=06Yqjg55Vj10IKQA1,7,11,Sun Feb 18 23:48:37 2018
Politics,Benjamin Netanyahu,Netanyahu blasts media 'witch hunt' as police announce new investigation,cnn.com,https://www.facebook.com/topic/Benjamin-Netanyahu/113945371948914?source=whfrt&position=1008&trqid=6524138271655285773&impressionguid=06Yqjg55Vj10IKQA1,8,11,Sun Feb 18 23:48:37 2018
Politics,Viktor Orbán,Orbán claims Hungary is last bastion against 'Islamisation' of…,theguardian.com,https://www.facebook.com/topic/Viktor-Orb%C3%A1n/106502519386806?source=whfrt&position=1009&trqid=6524138271655285773&impressionguid=06Yqjg55Vj10IKQA1,9,11,Sun Feb 18 23:48:37 2018
Politics,Theresa May,May: Student fees among 'world's most expensive',bbc.com,https://www.facebook.com/topic/Theresa-May/208753075801549?source=whfrt&position=1010&trqid=6524138271655285773&impressionguid=06Yqjg55Vj10IKQA1,10,11,Sun Feb 18 23:48:37 2018
Science and Technology,University of Warwick,"New test can detect autism in children, scientists say",theguardian.com,https://www.facebook.com/topic/University-of-Warwick/107409362622135?source=whfrt&position=3001&trqid=6524138271768047186&impressionguid=0h6bg2RBWeq41BLBW,1,11,Sun Feb 18 23:48:38 2018
Science and Technology,SpaceX,SpaceX delays its satellite internet launch to February 21st,engadget.com,https://www.facebook.com/topic/SpaceX/105652159469464?source=whfrt&position=3002&trqid=6524138271768047186&impressionguid=0h6bg2RBWeq41BLBW,2,11,Sun Feb 18 23:48:38 2018
Science and Technology,San Francisco Bay Area,Weather Alert: Freeze warning for Bay Area,kron4.com,https://www.facebook.com/topic/San-Francisco-Bay-Area/106202606077064?source=whfrt&position=3003&trqid=6524138271768047186&impressionguid=0h6bg2RBWeq41BLBW,3,11,Sun Feb 18 23:48:38 2018
Science and Technology,"Negev, Israel",Israeli scientists complete mock Mars mission in Negev desert,reuters.com,https://www.facebook.com/topic/Negev-Israel/105548569480059?source=whfrt&position=3004&trqid=6524138271768047186&impressionguid=0h6bg2RBWeq41BLBW,4,11,Sun Feb 18 23:48:38 2018
Science and Technology,Juan Mata,FA Cup: Hawkeye apologises over wrong VAR image for Juan Mata 'goal',bbc.com,https://www.facebook.com/topic/Juan-Mata/1177503242365197?source=whfrt&position=3005&trqid=6524138271768047186&impressionguid=0h6bg2RBWeq41BLBW,5,11,Sun Feb 18 23:48:38 2018
Science and Technology,Joel McHale,Joel McHale On Moving to Netflix After ‘The Soup’ and Being Asked…,variety.com,https://www.facebook.com/topic/Joel-McHale/108160135872697?source=whfrt&position=3006&trqid=6524138271768047186&impressionguid=0h6bg2RBWeq41BLBW,6,11,Sun Feb 18 23:48:38 2018
Science and Technology,Daimler AG,Software may have helped Daimler pass U.S. emissions tests: report,reuters.com,https://www.facebook.com/topic/Daimler-AG/135516579812057?source=whfrt&position=3007&trqid=6524138271768047186&impressionguid=0h6bg2RBWeq41BLBW,7,11,Sun Feb 18 23:48:38 2018
Science and Technology,University of Bergen,Exposure to cleaning products can affect lung health in…,ph.news.yahoo.com,https://www.facebook.com/topic/University-of-Bergen/109707592388639?source=whfrt&position=3008&trqid=6524138271768047186&impressionguid=0h6bg2RBWeq41BLBW,8,11,Sun Feb 18 23:48:38 2018
Science and Technology,University of Tokyo,Electronic skin can display a heartbeat on your hand,engadget.com,https://www.facebook.com/topic/University-of-Tokyo/111635605519869?source=whfrt&position=3009&trqid=6524138271768047186&impressionguid=0h6bg2RBWeq41BLBW,9,11,Sun Feb 18 23:48:38 2018
Sports,NBA All-Star Weekend,"Best moments before, during and after the All-Star Game",espn.com,https://www.facebook.com/topic/NBA-All-Star-Weekend/106651859375618?source=whfrt&position=4001&trqid=6524138271824293999&impressionguid=0lc9jzDRCRUZwBnut,1,11,Sun Feb 18 23:48:40 2018
Sports,Fergie,Fergie's national anthem at NBA All-Star Game draws laughs,foxnews.com,https://www.facebook.com/topic/Fergie/112777845400857?source=whfrt&position=4002&trqid=6524138271824293999&impressionguid=0lc9jzDRCRUZwBnut,2,11,Sun Feb 18 23:48:40 2018
Sports,LeBron James,"LeBron James, Refusing To ‘Shut Up And Dribble,’ Wears…",huffingtonpost.com,https://www.facebook.com/topic/LeBron-James/151843698163432?source=whfrt&position=4003&trqid=6524138271824293999&impressionguid=0lc9jzDRCRUZwBnut,3,11,Sun Feb 18 23:48:40 2018
Sports,Daytona 500,Daytona 500 starting lineup,sbnation.com,https://www.facebook.com/topic/Daytona-500/106231196074269?source=whfrt&position=4004&trqid=6524138271824293999&impressionguid=0lc9jzDRCRUZwBnut,4,11,Sun Feb 18 23:48:40 2018
Sports,Tessa Virtue,"Olympics blog: Canada's Virtue, Moir break own ice dance record",msn.com,https://www.facebook.com/topic/Tessa-Virtue/104065026297105?source=whfrt&position=4005&trqid=6524138271824293999&impressionguid=0lc9jzDRCRUZwBnut,5,11,Sun Feb 18 23:48:40 2018
Sports,Anthony Davis,Anthony Davis wears DeMarcus Cousins' jersey to begin 2018 All-Star…,nola.com,https://www.facebook.com/topic/Anthony-Davis/237743749577003?source=whfrt&position=4006&trqid=6524138271824293999&impressionguid=0lc9jzDRCRUZwBnut,6,11,Sun Feb 18 23:48:40 2018
Sports,Devante Smith-Pelly,Chicago fans ejected after heckling Capitals' Devante…,sportingnews.com,https://www.facebook.com/topic/Devante-Smith-Pelly/222823074442892?source=whfrt&position=4007&trqid=6524138271824293999&impressionguid=0lc9jzDRCRUZwBnut,7,11,Sun Feb 18 23:48:40 2018
Sports,Steve Davies,Rochdale 2 Tottenham 2: Davies denies Kane in FA Cup classic,msn.com,https://www.facebook.com/topic/Steve-Davies/108023932551149?source=whfrt&position=4008&trqid=6524138271824293999&impressionguid=0lc9jzDRCRUZwBnut,8,11,Sun Feb 18 23:48:40 2018
Sports,Real Betis vs. Real Madrid,Real Betis 3-5 Real Madrid: La Liga – as it happened,theguardian.com,https://www.facebook.com/topic/Real-Betis-vs-Real-Madrid/109349252416528?source=whfrt&position=4009&trqid=6524138271824293999&impressionguid=0lc9jzDRCRUZwBnut,9,11,Sun Feb 18 23:48:40 2018
Sports,Alexander Krushelnitskiy,Report: Russian curling medalist at Games suspected of doping,msn.com,https://www.facebook.com/topic/Alexander-Krushelnitskiy/115040395176915?source=whfrt&position=4010&trqid=6524138271824293999&impressionguid=0lc9jzDRCRUZwBnut,10,11,Sun Feb 18 23:48:40 2018
Entertainment,Fergie,Fergie's national anthem at NBA All-Star Game draws laughs,foxnews.com,https://www.facebook.com/topic/Fergie/112777845400857?source=whfrt&position=5001&trqid=6524138275984681134&impressionguid=0dBKgdA63GUJk7ZPk,1,11,Sun Feb 18 23:48:41 2018
Entertainment,BAFTA Film Awards,BAFTAs 2018: Jennifer Lawrence and Angelina Jolie lead…,yahoo.com,https://www.facebook.com/topic/BAFTA-Film-Awards/108395679184728?source=whfrt&position=5002&trqid=6524138275984681134&impressionguid=0dBKgdA63GUJk7ZPk,2,11,Sun Feb 18 23:48:41 2018
Entertainment,Black Panther,'Black Panther' Opens With Huge Box Office Numbers,huffingtonpost.com,https://www.facebook.com/topic/Black-Panther/137025309650379?source=whfrt&position=5003&trqid=6524138275984681134&impressionguid=0dBKgdA63GUJk7ZPk,3,11,Sun Feb 18 23:48:41 2018
Entertainment,Fifty Shades Freed,'Black Panther' screening accidentally plays 'Fifty Shades Freed'…,foxnews.com,https://www.facebook.com/topic/Fifty-Shades-Freed/995627867185045?source=whfrt&position=5004&trqid=6524138275984681134&impressionguid=0dBKgdA63GUJk7ZPk,4,11,Sun Feb 18 23:48:41 2018
Entertainment,Sylvester Stallone,Sylvester Stallone Reveals Official Poster for ‘Creed 2’,complex.com,https://www.facebook.com/topic/Sylvester-Stallone/105576262809575?source=whfrt&position=5005&trqid=6524138275984681134&impressionguid=0dBKgdA63GUJk7ZPk,5,11,Sun Feb 18 23:48:41 2018
Entertainment,Gibson,"Gibson, Iconic Guitar Company, Said to Be Nearing Bankruptcy",variety.com,https://www.facebook.com/topic/Gibson/137770899578005?source=whfrt&position=5006&trqid=6524138275984681134&impressionguid=0dBKgdA63GUJk7ZPk,6,11,Sun Feb 18 23:48:41 2018
Entertainment,Mattel,Mattel Unveils Tomb Raider Barbie Doll,gameinformer.com,https://www.facebook.com/topic/Mattel/113279032019446?source=whfrt&position=5007&trqid=6524138275984681134&impressionguid=0dBKgdA63GUJk7ZPk,7,11,Sun Feb 18 23:48:41 2018
Entertainment,Stanley Nelson Jr.,"""Tell Them We Are Rising"": An education in resilience",salon.com,https://www.facebook.com/topic/Stanley-Nelson-Jr/111740148838222?source=whfrt&position=5008&trqid=6524138275984681134&impressionguid=0dBKgdA63GUJk7ZPk,8,11,Sun Feb 18 23:48:41 2018
Entertainment,Emma Watson,Emma Watson makes million pound donation to new fund,irishexaminer.com,https://www.facebook.com/topic/Emma-Watson/111653195517462?source=whfrt&position=5009&trqid=6524138275984681134&impressionguid=0dBKgdA63GUJk7ZPk,9,11,Sun Feb 18 23:48:41 2018
Entertainment,Joel McHale,Joel McHale On Moving to Netflix After ‘The Soup’ and Being Asked…,variety.com,https://www.facebook.com/topic/Joel-McHale/108160135872697?source=whfrt&position=5010&trqid=6524138275984681134&impressionguid=0dBKgdA63GUJk7ZPk,10,11,Sun Feb 18 23:48:41 2018
